location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
8415,"Dhaka","o3",0.008,"ppm","2023-12-21T12:00:00Z","2023-12-21T18:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.021,"ppm","2023-12-21T13:00:00Z","2023-12-21T19:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.028,"ppm","2023-12-21T14:00:00Z","2023-12-21T20:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.033,"ppm","2023-12-21T15:00:00Z","2023-12-21T21:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.041,"ppm","2023-12-21T16:00:00Z","2023-12-21T22:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.03,"ppm","2023-12-21T17:00:00Z","2023-12-21T23:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.015,"ppm","2023-12-21T18:00:00Z","2023-12-22T00:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.004,"ppm","2023-12-21T19:00:00Z","2023-12-22T01:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-21T20:00:00Z","2023-12-22T02:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-21T21:00:00Z","2023-12-22T03:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-21T22:00:00Z","2023-12-22T04:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-21T23:00:00Z","2023-12-22T05:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-22T00:00:00Z","2023-12-22T06:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-22T01:00:00Z","2023-12-22T07:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-22T02:00:00Z","2023-12-22T08:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-22T03:00:00Z","2023-12-22T09:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-22T04:00:00Z","2023-12-22T10:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-22T05:00:00Z","2023-12-22T11:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-22T06:00:00Z","2023-12-22T12:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-22T07:00:00Z","2023-12-22T13:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-22T08:00:00Z","2023-12-22T14:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-22T09:00:00Z","2023-12-22T15:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.003,"ppm","2023-12-22T10:00:00Z","2023-12-22T16:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.007,"ppm","2023-12-22T11:00:00Z","2023-12-22T17:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.021,"ppm","2023-12-22T12:00:00Z","2023-12-22T18:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.035,"ppm","2023-12-22T13:00:00Z","2023-12-22T19:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.045,"ppm","2023-12-22T14:00:00Z","2023-12-22T20:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.045,"ppm","2023-12-22T15:00:00Z","2023-12-22T21:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.051,"ppm","2023-12-22T16:00:00Z","2023-12-22T22:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.054,"ppm","2023-12-22T17:00:00Z","2023-12-22T23:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.044,"ppm","2023-12-22T18:00:00Z","2023-12-23T00:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.018,"ppm","2023-12-22T19:00:00Z","2023-12-23T01:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.003,"ppm","2023-12-22T20:00:00Z","2023-12-23T02:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-22T21:00:00Z","2023-12-23T03:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-22T22:00:00Z","2023-12-23T04:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-22T23:00:00Z","2023-12-23T05:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.003,"ppm","2023-12-23T00:00:00Z","2023-12-23T06:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-23T01:00:00Z","2023-12-23T07:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-23T02:00:00Z","2023-12-23T08:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-23T03:00:00Z","2023-12-23T09:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-23T04:00:00Z","2023-12-23T10:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-23T05:00:00Z","2023-12-23T11:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-23T06:00:00Z","2023-12-23T12:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-23T07:00:00Z","2023-12-23T13:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-23T08:00:00Z","2023-12-23T14:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.003,"ppm","2023-12-23T09:00:00Z","2023-12-23T15:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-23T10:00:00Z","2023-12-23T16:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.006,"ppm","2023-12-23T11:00:00Z","2023-12-23T17:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.017,"ppm","2023-12-23T12:00:00Z","2023-12-23T18:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",-0.999,"ppm","2023-12-23T13:00:00Z","2023-12-23T19:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.041,"ppm","2023-12-23T14:00:00Z","2023-12-23T20:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.049,"ppm","2023-12-23T15:00:00Z","2023-12-23T21:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.051,"ppm","2023-12-23T16:00:00Z","2023-12-23T22:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.046,"ppm","2023-12-23T17:00:00Z","2023-12-23T23:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.041,"ppm","2023-12-23T18:00:00Z","2023-12-24T00:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.029,"ppm","2023-12-23T19:00:00Z","2023-12-24T01:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.004,"ppm","2023-12-23T20:00:00Z","2023-12-24T02:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-23T21:00:00Z","2023-12-24T03:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-23T22:00:00Z","2023-12-24T04:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-23T23:00:00Z","2023-12-24T05:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-24T00:00:00Z","2023-12-24T06:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-24T01:00:00Z","2023-12-24T07:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-24T02:00:00Z","2023-12-24T08:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-24T03:00:00Z","2023-12-24T09:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-24T04:00:00Z","2023-12-24T10:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-24T05:00:00Z","2023-12-24T11:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-24T06:00:00Z","2023-12-24T12:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-24T07:00:00Z","2023-12-24T13:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-24T08:00:00Z","2023-12-24T14:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-24T09:00:00Z","2023-12-24T15:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-24T10:00:00Z","2023-12-24T16:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-24T11:00:00Z","2023-12-24T17:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",-0.999,"ppm","2023-12-24T12:00:00Z","2023-12-24T18:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.029,"ppm","2023-12-24T13:00:00Z","2023-12-24T19:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.032,"ppm","2023-12-24T14:00:00Z","2023-12-24T20:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.021,"ppm","2023-12-24T15:00:00Z","2023-12-24T21:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.024,"ppm","2023-12-24T16:00:00Z","2023-12-24T22:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.038,"ppm","2023-12-24T17:00:00Z","2023-12-24T23:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.04,"ppm","2023-12-24T18:00:00Z","2023-12-25T00:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.028,"ppm","2023-12-24T19:00:00Z","2023-12-25T01:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.009,"ppm","2023-12-24T20:00:00Z","2023-12-25T02:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.003,"ppm","2023-12-24T21:00:00Z","2023-12-25T03:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.003,"ppm","2023-12-24T22:00:00Z","2023-12-25T04:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-24T23:00:00Z","2023-12-25T05:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-25T00:00:00Z","2023-12-25T06:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-25T01:00:00Z","2023-12-25T07:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-25T02:00:00Z","2023-12-25T08:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-25T03:00:00Z","2023-12-25T09:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-25T04:00:00Z","2023-12-25T10:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",-0.999,"ppm","2023-12-25T05:00:00Z","2023-12-25T11:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-25T06:00:00Z","2023-12-25T12:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-25T07:00:00Z","2023-12-25T13:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-25T08:00:00Z","2023-12-25T14:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.004,"ppm","2023-12-25T09:00:00Z","2023-12-25T15:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.012,"ppm","2023-12-25T10:00:00Z","2023-12-25T16:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",-0.999,"ppm","2023-12-25T11:00:00Z","2023-12-25T17:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.033,"ppm","2023-12-25T12:00:00Z","2023-12-25T18:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",-0.999,"ppm","2023-12-25T13:00:00Z","2023-12-25T19:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.054,"ppm","2023-12-25T14:00:00Z","2023-12-25T20:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.044,"ppm","2023-12-25T15:00:00Z","2023-12-25T21:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.044,"ppm","2023-12-25T16:00:00Z","2023-12-25T22:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.01,"ppm","2023-12-25T17:00:00Z","2023-12-25T23:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.004,"ppm","2023-12-25T18:00:00Z","2023-12-26T00:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-25T19:00:00Z","2023-12-26T01:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-25T20:00:00Z","2023-12-26T02:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-25T21:00:00Z","2023-12-26T03:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-25T22:00:00Z","2023-12-26T04:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.003,"ppm","2023-12-25T23:00:00Z","2023-12-26T05:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.004,"ppm","2023-12-26T00:00:00Z","2023-12-26T06:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.004,"ppm","2023-12-26T01:00:00Z","2023-12-26T07:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.015,"ppm","2023-12-26T02:00:00Z","2023-12-26T08:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.005,"ppm","2023-12-26T03:00:00Z","2023-12-26T09:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-26T04:00:00Z","2023-12-26T10:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-26T05:00:00Z","2023-12-26T11:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-26T06:00:00Z","2023-12-26T12:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-26T07:00:00Z","2023-12-26T13:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-26T08:00:00Z","2023-12-26T14:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.003,"ppm","2023-12-26T09:00:00Z","2023-12-26T15:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.014,"ppm","2023-12-26T10:00:00Z","2023-12-26T16:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.022,"ppm","2023-12-26T11:00:00Z","2023-12-26T17:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.038,"ppm","2023-12-26T12:00:00Z","2023-12-26T18:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.042,"ppm","2023-12-26T13:00:00Z","2023-12-26T19:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.048,"ppm","2023-12-26T14:00:00Z","2023-12-26T20:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.054,"ppm","2023-12-26T15:00:00Z","2023-12-26T21:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.055,"ppm","2023-12-26T16:00:00Z","2023-12-26T22:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.049,"ppm","2023-12-26T17:00:00Z","2023-12-26T23:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.033,"ppm","2023-12-26T18:00:00Z","2023-12-27T00:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-26T19:00:00Z","2023-12-27T01:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-26T20:00:00Z","2023-12-27T02:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-26T21:00:00Z","2023-12-27T03:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-26T22:00:00Z","2023-12-27T04:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.003,"ppm","2023-12-26T23:00:00Z","2023-12-27T05:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.003,"ppm","2023-12-27T00:00:00Z","2023-12-27T06:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.003,"ppm","2023-12-27T01:00:00Z","2023-12-27T07:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-27T02:00:00Z","2023-12-27T08:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-27T03:00:00Z","2023-12-27T09:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-27T04:00:00Z","2023-12-27T10:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-27T05:00:00Z","2023-12-27T11:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-27T06:00:00Z","2023-12-27T12:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-27T07:00:00Z","2023-12-27T13:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-27T08:00:00Z","2023-12-27T14:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-27T09:00:00Z","2023-12-27T15:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-27T10:00:00Z","2023-12-27T16:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-27T11:00:00Z","2023-12-27T17:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.003,"ppm","2023-12-27T12:00:00Z","2023-12-27T18:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
